Wall time,Step,Value
1731667388.747861,1265184,3559.0
1731667389.013665,1266120,3559.0
1731667389.7267148,1268664,3559.0
1731667391.097806,1273560,3559.0
1731667391.672251,1275504,3559.0
1731667393.202121,1280928,3558.0
1731667393.350615,1281456,3558.0
1731667394.3337002,1284960,3558.0
1731667394.991474,1287288,3558.0
1731667396.2081861,1291608,3558.0
1731667396.867866,1293936,3558.0
1731667397.387709,1295784,3558.0
1731667398.660288,1300056,3558.0
1731667399.995511,1304760,3558.0
1731667400.876559,1307880,3557.0
1731667402.5163069,1313592,3557.0
1731667403.0246441,1315392,3557.0
1731667404.417405,1320360,3557.0
1731667404.4379709,1320432,3557.0
1731667404.939455,1322208,3557.0
1731667407.184167,1330152,3557.0
1731667408.201628,1333776,3557.0
1731667408.352025,1334304,3557.0
1731667410.1901069,1340880,3557.0
1731667410.457532,1341816,3557.0
1731667411.8817952,1346784,3557.0
1731667412.409163,1348632,3557.0
1731667414.652205,1356576,3557.0
1731667415.178991,1358424,3557.0
1731667415.8224692,1360728,3557.0
1731667415.837947,1360776,3557.0
1731667417.928618,1368240,3557.0
1731667419.325378,1373208,3557.0
1731667420.4415581,1377168,3557.0
1731667421.492264,1380816,3556.0
1731667422.1831949,1383240,3556.0
1731667422.607763,1384776,3556.0
1731667422.630073,1384848,3556.0
1731667423.13077,1386624,3556.0
1731667423.605345,1388280,3556.0
1731667424.151923,1390224,3556.0
1731667427.917048,1403592,3556.0
1731667429.61295,1409664,3556.0
1731667430.043135,1411200,3556.0
1731667430.573986,1413048,3556.0
1731667431.0475168,1414704,3556.0
1731667431.371734,1415760,3556.0
1731667432.993522,1421496,3556.0
1731667434.2712908,1426056,3556.0
1731667435.400786,1430016,3556.0
1731667437.113077,1436088,3556.0
1731667437.484999,1437408,3556.0
1731667437.606099,1437840,3556.0
1731667443.712689,1455768,3546.0
1731667443.713386,1455768,3546.0
1731667443.7135072,1455768,3546.0
1731667444.5539908,1458792,3547.0
1731667445.283565,1461360,3546.0
1731667446.713467,1466424,3546.0
1731667447.855804,1470456,3546.0
1731667448.135672,1471440,3546.0
1731667448.375066,1472280,3546.0
1731667450.514745,1479936,3547.0
1731667451.133912,1482144,3547.0
1731667451.150048,1482192,3547.0
1731667451.273702,1482624,3547.0
1731667451.9357162,1484856,3546.0
1731667452.754107,1487784,3546.0
1731667454.658062,1494624,3547.0
1731667454.7240021,1494840,3546.0
1731667455.564806,1497864,3547.0
